Address,City,Name,Phone Number,Website,Zip Code,source_url
"Driftcurrent Plaza, 510 Driftcurrent Dr, Unit 6, Mississauga, ON",Mississauga,Kennedy Pharmacy,905-568-1900,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147752,L4Z 4B4,https://www.facebook.com/TheVillagePharm/
"496 Kerr St, Oakville, ON",Oakville,Kerr Speers Pharmacy - Oakville - Kerr St,905-844-1671,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154948,L6K 3C5,https://www.facebook.com/TheVillagePharm/
"71 King St W, Suite 100, Mississauga, ON",Mississauga,King Medical Arts Pharmacy and Home Healthcare,905-270-2226,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147753,L5B 4A2,https://www.facebook.com/TheVillagePharm/
"1100 Dundas St W, Unit 6, Mississauga, ON",Mississauga,KJK Pharmacy,416-943-6284 or 416-430-9619,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=178267,L5C 4E7,https://www.facebook.com/TheVillagePharm/
"130 Dundas St E, Suite 500, Mississauga, ON L5A 3V8",Mississauga,NKS Health - Mississauga,905-232-2322,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147780,L5A 3V8,https://www.facebook.com/TheVillagePharm/
"6085 Creditview Rd, Mississauga, ON L5V 2A8",Mississauga,No Frills - Loblaw Pharmacy - Mississauga - Creditview Rd,905-858-1866,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147714,L5V 2A8,https://www.facebook.com/TheVillagePharm/
"620 Eglinton Ave W, Mississauga, ON L5R 3V2",Mississauga,No Frills - Loblaw Pharmacy - Mississauga - Eglinton Ave W,905-712-9626,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147717,L5R 3V2,https://www.facebook.com/TheVillagePharm/
"Dixie Outlet Mall, 1250 South Service Rd, Mississauga, ON L5E 1V4",Mississauga,No Frills - Loblaw Pharmacy - Mississauga - South Service Rd,905-891-5004,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147716,L5E 1V4,https://www.facebook.com/TheVillagePharm/
"10 Falconer Drive, Unit 3, Mississauga, ON L5N 3L8",Mississauga,North Medafix Pharmacy,289-233-9883 ext 2,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=190664,L5N 3L8,https://www.facebook.com/TheVillagePharm/
"2450 Old Bronte Rd, Unit C, Oakville, ON L6M 5P6",Oakville,Oak Branch Pharmacy,289-644-7000,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=224154,L6M 5P6,https://www.facebook.com/TheVillagePharm/
"180 Oak Park Blvd, Unit 107, Oakville, ON L6H 0A6",Oakville,Oak City Pharmacy,289-725-0505,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=174292,L6H 0A6,https://www.facebook.com/TheVillagePharm/
"146 Lakeshore Rd W, Unit A2, Oakville, ON L6K 1E4",Oakville,Oak Lake Pharmacy,905-337-0777,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=199188,L6K 1E4,https://www.facebook.com/TheVillagePharm/
"River Glen Mews, 2530 Sixth Line, Oakville, ON L6H 6W5",Oakville,Oak Park Community Pharmacy - Oakville,905-257-7245,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154947,L6H 6W5,https://www.facebook.com/TheVillagePharm/
"261 Oak Walk Dr, Unit J6, Oakville, ON L6H 6M3",Oakville,Oakvillage Pharmacy,905-257-5200,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=170497,L6H 6M3,https://www.facebook.com/TheVillagePharm/
"1 Eva Rd, Unit 100, Etobicoke, ON M9C 4Z5",Etobicoke,One Eva Pharmacy,416-628-5793,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=199195,M9C 4Z5,https://www.facebook.com/TheVillagePharm/
"725 Bronte St S, Units 2-3, Milton, ON L9T 9K1",Milton,Origins Pharmacy - Milton,905-636-9996,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=186968,L9T 9K1,https://www.facebook.com/TheVillagePharm/
"North Oakville Medical Building, 3075 Hospital Gate, Unit 108, Oakville, ON L6M 1M1",Oakville,Origins Pharmacy and Compounding Lab - Oakville - 3075 Hospital Gate,905-847-9696,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=169255,L6M 1M1,https://www.facebook.com/TheVillagePharm/
"Oakville Trafalgar Memorial Hospital (OTMH), 3001 Hospital Gate, Unit 108, Level 1, Centre Block, Oakville, ON L6M 0L8",Oakville,Origins Pharmacy and Home Health Care Centre - Oakville - 3001 Hospital Gate,905-847-3223 ext 1,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=168344,L6M 0L8,https://www.facebook.com/TheVillagePharm/
"255 Dundas St W, Unit 6A, Mississauga, ON L5B 3B2",Mississauga,Parkerhill Pharmacy,905-306-1000,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147784,L5B 3B2,https://www.facebook.com/TheVillagePharm/
"1020 Johnson's Lane, Unit A3, Mississauga, ON L5J 2P7",Mississauga,Peace Land Pharmacy,905-855-0909,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=176178,L5J 2P7,https://www.facebook.com/TheVillagePharm/
"Heartland Town Centre, 550 Matheson Blvd W, Unit 106, Mississauga, ON L5R 4B8",Mississauga,Peel Best Pharmacy,905-712-0003,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147745,L5R 4B8,https://www.facebook.com/TheVillagePharm/
"3426 Lake Shore Blvd W, Etobicoke, ON M8W 1N3",Etobicoke,Pharma Docs + - Etobicoke,905-891-2345,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=162175,M8W 1N3,https://www.facebook.com/TheVillagePharm/
"4972 Dundas St W, Toronto, ON M9A 1B7",Toronto,Pharma-Docs - Etobicoke,416-233-0404,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154383,M9A 1B7,https://www.facebook.com/TheVillagePharm/
"345 Queen St E, Acton, ON L7J 1R1",Acton,PharmaChoice - Acton (Acton-Halton Pharmacy),226-486-0380,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=219888,L7J 1R1,https://www.facebook.com/TheVillagePharm/
"452 Rathburn Rd, Unit 2, Toronto, ON M9C 3S8",Toronto,PharmaChoice - Etobicoke - Rathburn Rd (Stewart's Pharmacy),416-621-6161,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=153448,M9C 3S8,https://www.facebook.com/TheVillagePharm/
"The West Mall Shopping Centre, 290 The West Mall, Toronto, ON M9C 1C6",Toronto,PharmaChoice - Etobicoke - The West Mall (Glen Cade Pharmacy),416-622-2111,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=153289,M9C 1C6,https://www.facebook.com/TheVillagePharm/
"99 Sinclair Ave, Unit 100, Georgetown, ON L7G 5G1",Georgetown,PharmaChoice - Georgetown - 99 Sinclair Ave (Professional Arts Pharmacy),905-873-4650,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154822,L7G 5G1,https://www.facebook.com/TheVillagePharm/
"10 Bronte St S, Unit 102, Milton, ON L9T 9M2",Milton,PharmaChoice - Milton - Bronte St S (Main and Bronte Pharmacy),905-671-8630,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=200002,L9T 9M2,https://www.facebook.com/TheVillagePharm/
"2255 Dundas St W, Unit 104, Mississauga, ON L5K 1R6",Mississauga,PharmaChoice - Mississauga (Skyward Medicos Pharmacy),905-569-2228,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=189788,L5K 1R6,https://www.facebook.com/TheVillagePharm/
"790 Burnhamthorpe Rd W, Unit 2, Mississauga, ON L5C 4G3",Mississauga,PharmaChoice - Mississauga - Burnhamthorpe Rd W,905-803-0200,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147769,L5C 4G3,https://www.facebook.com/TheVillagePharm/
"Sandalwood Shopping Centre, 50 Bristol Rd E, Unit 2-3, Mississauga, ON L4Z 3K8",Mississauga,PharmaChoice - Mississauga - Bristol Rd E,905-890-2233,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147863,L4Z 3K8,https://www.facebook.com/TheVillagePharm/
"1370 Dundas St E, Unit 14B, Mississauga, ON L4Y 4G4",Mississauga,PharmaChoice - Mississauga - Dundas St E (Medilife Pharmacy),905-276-2020,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=199162,L4Y 4G4,https://www.facebook.com/TheVillagePharm/
"Forest Glen Shopping Plaza, 3427 Fieldgate Dr, Mississauga, ON L4X 2J4",Mississauga,PharmaChoice - Mississauga - Fieldgate Dr,905-625-0077,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147788,L4X 2J4,https://www.facebook.com/TheVillagePharm/
5153 Tomken Rd,Mississauga,Pharmasave - Mississauga - Tomken Rd (Tomken Medical Clinic and Pharmacy),905-624-8222,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147852,L4W 1P1,https://www.facebook.com/TheVillagePharm/
"Dundas Market Square, 479 Dundas St W",Oakville,Pharmasave - Oakville (Dundas Neyagawa),905-257-5779,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=171174,L6M 1L9,https://www.facebook.com/TheVillagePharm/
"225 Speers Rd, Unit 1",Oakville,Pharmasave - Oakville (Speers Pharmacy),905-805-3435,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=199205,L6K 2E8,https://www.facebook.com/TheVillagePharm/
"1500 Upper Middle Rd W, Unit 16",Oakville,Pharmasave - Oakville - Upper Middle Rd W (Fairways Pharmasave),905-847-3130,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154952,L6M 3G3,https://www.facebook.com/TheVillagePharm/
"2983 Westoak Trails Blvd, Unit 8",Oakville,PharmaSense - Oakville - Westoak Trails Blvd,905-901-1216,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154951,L6M 5E4,https://www.facebook.com/TheVillagePharm/
"2333 Wyecroft Rd, Unit 8",Oakville,Pharmex Direct,905-847-8224,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154953,L6L 6L4,https://www.facebook.com/TheVillagePharm/
"1900 Lakeshore Rd W, Unit 7A",Mississauga,Phoenix Pharmacy,905-339-0200,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154902,L5J 1J7,https://www.facebook.com/TheVillagePharm/
"755 Queensway E, Unit 3",Mississauga,Prime Medical Pharmacy,905-615-9532,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=199209,L4Y 4C5,https://www.facebook.com/TheVillagePharm/
"2901 Eglinton Ave W, Unit C3",Mississauga,Prince Theodore Group of Pharmacies - Mississauga - Eglinton Ave W (Eglinton Churchill Pharmacy),905-608-1100,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147720,L5M 6J3,https://www.facebook.com/TheVillagePharm/
"2015 Kingsridge Dr, Unit 6",Oakville,PrinceRx Kingsridge Pharmacy,905-465-3739,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154927,L6M 4Y7,https://www.facebook.com/TheVillagePharm/
"85 The East Mall, Suite 100",Etobicoke,Procare Pharmacy,416-255-4500,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=199006,M8Z 5W4,https://www.facebook.com/TheVillagePharm/
"Burnhamthorpe Professional Centre, 1420 Burnhamthorpe Rd E, Unit 101",Mississauga,Professional Medical Pharmacy,905-625-6878,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147793,L4X 2Z9,https://www.facebook.com/TheVillagePharm/
"320 Matheson Blvd, Unit 101",Mississauga,Proxima Pharmacy,647-696-3434,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=219793,L5R 3R1,https://www.facebook.com/TheVillagePharm/
"Newin Centre, 2580 Shepard Ave, Unit 33",Mississauga,Quality Care Pharmacy Shepard,905-566-0800,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=179270,L5A 4K3,https://www.facebook.com/TheVillagePharm/
5025 Creditview Rd,Mississauga,Queen Pharmacy (The),905-826-5555,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=170734,L5V 3E5,https://www.facebook.com/TheVillagePharm/
"1289 Marlborough Court, Unit 5A",Oakville,Queen's Drug Mart,905-844-8811,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154954,L6H 2R9,https://www.facebook.com/TheVillagePharm/
220 Sherway Dr,Etobicoke,Queensmed Pharmacy,416-622-8482,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=153453,M9C 0A7,https://www.facebook.com/TheVillagePharm/
"Queensway Professional Centre, 101 Queensway W, Suite 100 and 150",Mississauga,Queensway Pharmacy,905-281-1400,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147794,L5B 2P7,https://www.facebook.com/TheVillagePharm/
"2325 Hurontario St, Unit 4A",Mississauga,Queentario Pharmacy,905-281-1383,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147795,L5A 4C7,https://www.facebook.com/TheVillagePharm/
"Rathburn Plaza, 592 Rathburn Rd W, Unit 4",Mississauga,Rathburn Pharmacy,905-897-2228,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147797,L5B 3A4,https://www.facebook.com/TheVillagePharm/
"635 Fourth Line, Unit 6",Oakville,Ray Pharmacy,905-845-5595,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154955,L6L 5W4,https://www.facebook.com/TheVillagePharm/
"3470 Laird Rd, Unit 1",Mississauga,Reflex Pharmacy,905-820-7207 or 905-820-6000,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=160976,L5L 5Y4,https://www.facebook.com/TheVillagePharm/
3857 Lakeshore Blvd W,Toronto,Remedy'sRx Pharmacy - Etobicoke (Procare Pharmacy),416-259-2000,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154387,M8W 0A2,https://www.facebook.com/TheVillagePharm/
"134 Dundas St W, Unit 2",Mississauga,Remedy'sRx Pharmacy - Mississauga - Dundas St W,905-848-8444,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147694,L5B 1H9,https://www.facebook.com/TheVillagePharm/
"150 Lakeshore Rd W, Unit 101",Mississauga,Remedy'sRx Pharmacy - Mississauga - Lakeshore Rd W,905-274-5244,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154393,L5H 3R2,https://www.facebook.com/TheVillagePharm/
"3015 Winston Churchill Blvd, Unit 101A",Mississauga,Remedy'sRx Pharmacy - Mississauga - Winston Churchill Blvd (Green Bay Pharmacy),905-997-8677,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=187394,L5L 2V8,https://www.facebook.com/TheVillagePharm/
290 Lakeshore Rd E,Oakville,Remedy'sRx Pharmacy - Oakville - Lakeshore Rd E (Madill Health-Aid Pharmacy),905-339-1066,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154925,L6J 1J2,https://www.facebook.com/TheVillagePharm/
"Camilla Place, 130 Dundas St E, Suite 202",Mississauga,Restore Pharmaceuticals,905-232-1185,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=212751,L5A 3V8,https://www.facebook.com/TheVillagePharm/
372 Queen St E,Acton,Rexall Pharmacy - Acton - Queen St E,519-853-2220,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154199,L7J 2Y5,https://www.facebook.com/TheVillagePharm/
440 Brown's Line,Toronto,Rexall Pharmacy - Etobicoke - Brown's Line,416-251-2231,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154385,M8W 3T9,https://www.facebook.com/TheVillagePharm/
3701 Lakeshore Blvd W,Toronto,Rexall Pharmacy - Etobicoke - Lakeshore Blvd W,416-259-3777,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154384,M8W 1P8,https://www.facebook.com/TheVillagePharm/
"Queensway Professional Centre, 190 Sherway Dr, Unit 107",Toronto,Rexall Pharmacy - Etobicoke - Sherway Dr,416-620-7677,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=153463,M9C 5N2,https://www.facebook.com/TheVillagePharm/
"Cloverdale Mall, 250 The East Mall",Toronto,Rexall Pharmacy - Etobicoke - The East Mall,416-239-3511,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=153457,M9B 3Y8,https://www.facebook.com/TheVillagePharm/
6541 Derry Rd,Milton,Rexall Pharmacy - Milton - Derry Rd W,905-876-8965,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154895,L9T 7W1,https://www.facebook.com/TheVillagePharm/
"Central Parkway Mall, 377 Burnhamthorpe Rd E",Mississauga,Rexall Pharmacy - Mississauga - Burnhamthorpe Rd E,905-277-0379,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147803,L5A 3Y1,https://www.facebook.com/TheVillagePharm/
"6045 Creditview Rd, Unit F01",Mississauga,Rexall Pharmacy - Mississauga - Creditview Rd,905-826-0583,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147801,L5V 2A8,https://www.facebook.com/TheVillagePharm/
"3221 Derry Rd W, Unit 16",Mississauga,Rexall Pharmacy - Mississauga - Derry Rd W,905-785-0899,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147802,L5N 7L7,https://www.facebook.com/TheVillagePharm/
3100 Dixie Rd,Mississauga,Rexall Pharmacy - Mississauga - Dixie Rd,905-279-6690,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147798,L4Y 2A6,https://www.facebook.com/TheVillagePharm/
"Roseborough Court, 1240 Eglinton Ave W, Unit B7",Mississauga,Rexall Pharmacy - Mississauga - Eglinton Ave W,905-858-7901,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147786,L5V 1N3,https://www.facebook.com/TheVillagePharm/
"Southdown Shopping Centre, 1375 Southdown Rd, Unit 1",Mississauga,Rexall Pharmacy - Mississauga - Southdown Rd,905-822-1631,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147799,L5J 2Z1,https://www.facebook.com/TheVillagePharm/
3010 Thomas St,Mississauga,Rexall Pharmacy - Mississauga - Thomas St,905-813-9998,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147800,L5M 0R4,https://www.facebook.com/TheVillagePharm/
"Bronte Village Mall, 2441 Lakeshore Rd W, Unit 2",Oakville,Rexall Pharmacy - Oakville - Lakeshore Rd W,905-825-0677,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154917,L6L 1H6,https://www.facebook.com/TheVillagePharm/
523 Maple Grove Rd,Oakville,Rexall Pharmacy - Oakville - Maple Grove Rd,905-849-1660,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154956,L6J 4W3,https://www.facebook.com/TheVillagePharm/
"3505 Odyssey Dr, Unit 80 and 81",Mississauga,Ridgeway Plaza Pharmacy,289-498-2930,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=224695,L5M 2S4,https://www.facebook.com/TheVillagePharm/
"River Glen Plaza, 575 River Glen Blvd, Unit 8",Oakville,River Glen Pharmacy,289-837-4455,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=176161,L6H 6X6,https://www.facebook.com/TheVillagePharm/
"2163 Sixth Line, Unit A3",Oakville,River Oaks Medical Pharmacy,905-842-1113,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=154957,L6H 3N7,https://www.facebook.com/TheVillagePharm/
"6990 Creditview Rd, Unit 4",Mississauga,Rx Connect Specialty Pharmacy - Mississauga - Creditview,647-417-1123,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=197113,L5N 8R9,https://www.facebook.com/TheVillagePharm/
"3038 Hurontario St, Unit 2",Mississauga,Sadia's Pharmacy,905-896-4642,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147805,L5B 3B9,https://www.facebook.com/TheVillagePharm/
"Eglinton Commercial Centre, 30 Eglinton Ave W, Unit 10B",Mississauga,Sandalwood Drugs Pharmacy,905-568-2628,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=147747,L5R 3E7,https://www.facebook.com/TheVillagePharm/
880 Brown's Line,Etobicoke,Sav-On Drug Mart - Etobicoke,416-259-1175,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=153458,M8W 3W2,https://www.facebook.com/TheVillagePharm/
"1927 Ironoak Way, Unit C101",Oakville,Seashell Pharmacy,905-363-0210,https://www.mississaugahaltonhealthline.ca/displayService.aspx?id=224043,L6H 0N1,https://www.facebook.com/TheVillagePharm/
